empID,A,Last Name,First Name,Department,Office,timestamp,type,prox-id,floor,zone
sparrino,41,Parrino,Silvio,Engineering,2125,2016-06-07 10:27:31,fixed-prox,sparrino001,2,6
acalzas,22,Calzas,Axel,Engineering,2430,2016-06-07 10:29:30,fixed-prox,acalzas001,2,6
ibarranco,50,Barranco,Ingrid,Executive,3120,2016-06-07 10:30:17,fixed-prox,ibarranco001,3,4
lalcazar,87,Alcazar,Lucas,Information Technology,2165,2016-06-07 10:30:24,fixed-prox,lalcazar002,2,6
jholly,7,Holly,Jama,Administration,2410,2016-06-07 10:30:31,fixed-prox,jholly001,2,4
thagan,31,Hagan,Tawana,Engineering,2515,2016-06-07 10:30:55,fixed-prox,thagan001,2,6
ibarranco,50,Barranco,Ingrid,Executive,3120,2016-06-07 10:30:59,fixed-prox,ibarranco001,2,4
jholly,7,Holly,Jama,Administration,2410,2016-06-07 10:31:13,fixed-prox,jholly001,3,4
monda,38,Onda,Marin,Engineering,2400,2016-06-07 10:31:21,fixed-prox,monda001,2,6
jholly,7,Holly,Jama,Administration,2410,2016-06-07 10:31:28,fixed-prox,jholly001,3,3
ibarranco,50,Barranco,Ingrid,Executive,3120,2016-06-07 10:31:30,fixed-prox,ibarranco001,1,4
gcazar,25,Cazar,Gustav,Engineering,2620,2016-06-07 10:31:31,fixed-prox,gcazar001,2,6
ldedos,26,Dedos,Lidelse,Engineering,2100,2016-06-07 10:33:45,fixed-prox,ldedos001,2,6
fmata,33,Mata,Felipe,Engineering,2120,2016-06-07 10:35:34,fixed-prox,fmata001,2,6
emintz,54,Mintz,Emil,Executive,3220,2016-06-07 11:15:27,fixed-prox,emintz001,3,2
acalzas,22,Calzas,Axel,Engineering,2430,2016-06-07 11:25:17,fixed-prox,acalzas001,2,2
cmorluniau,75,Morluniau,Cecilia,Facilities,2310,2016-06-07 11:26:09,fixed-prox,cmorluniau001,2,6
emintz,54,Mintz,Emil,Executive,3220,2016-06-07 11:30:39,fixed-prox,emintz001,3,3
hmies,11,Mies Haber,Ruscella,Administration,2110,2016-06-07 11:31:09,fixed-prox,hmies001,2,6
hmies,72,Mies,Henk,Facilities,2250,2016-06-07 11:31:09,fixed-prox,hmies001,2,6
aribera,14,Ribera,Anda,Administration,3110,2016-06-07 11:31:35,fixed-prox,aribera001,3,4
aribera,14,Ribera,Anda,Administration,3110,2016-06-07 11:32:16,fixed-prox,aribera001,2,4
ldedos,26,Dedos,Lidelse,Engineering,2100,2016-06-07 11:32:43,fixed-prox,ldedos001,2,2
aribera,14,Ribera,Anda,Administration,3110,2016-06-07 11:32:47,fixed-prox,aribera001,1,4
aribera,14,Ribera,Anda,Administration,3110,2016-06-07 11:33:05,fixed-prox,aribera001,1,2
monda,38,Onda,Marin,Engineering,2400,2016-06-07 11:35:16,fixed-prox,monda001,2,2
thagan,31,Hagan,Tawana,Engineering,2515,2016-06-07 11:35:44,fixed-prox,thagan001,2,2
jholly,7,Holly,Jama,Administration,2410,2016-06-07 11:41:12,fixed-prox,jholly001,3,4
jholly,7,Holly,Jama,Administration,2410,2016-06-07 11:41:53,fixed-prox,jholly001,2,4
acalzas,22,Calzas,Axel,Engineering,2430,2016-06-07 11:47:38,fixed-prox,acalzas001,2,4
acalzas,22,Calzas,Axel,Engineering,2430,2016-06-07 11:48:10,fixed-prox,acalzas001,1,4
lalcazar,87,Alcazar,Lucas,Information Technology,2165,2016-06-07 11:48:26,fixed-prox,lalcazar002,2,4
acalzas,22,Calzas,Axel,Engineering,2430,2016-06-07 11:48:27,fixed-prox,acalzas001,1,2
lalcazar,87,Alcazar,Lucas,Information Technology,2165,2016-06-07 11:49:07,fixed-prox,lalcazar002,1,4
lalcazar,87,Alcazar,Lucas,Information Technology,2165,2016-06-07 11:49:19,fixed-prox,lalcazar002,1,2
jholly,7,Holly,Jama,Administration,2410,2016-06-07 11:50:06,fixed-prox,jholly001,2,6
aribera,14,Ribera,Anda,Administration,3110,2016-06-07 11:50:18,fixed-prox,aribera001,1,4
jholly,7,Holly,Jama,Administration,2410,2016-06-07 11:50:39,fixed-prox,jholly001,2,2
aribera,14,Ribera,Anda,Administration,3110,2016-06-07 11:51:00,fixed-prox,aribera001,2,4
sparrino,41,Parrino,Silvio,Engineering,2125,2016-06-07 11:51:02,fixed-prox,sparrino001,2,4
aribera,14,Ribera,Anda,Administration,3110,2016-06-07 11:51:31,fixed-prox,aribera001,3,4
sparrino,41,Parrino,Silvio,Engineering,2125,2016-06-07 11:51:43,fixed-prox,sparrino001,1,4
sparrino,41,Parrino,Silvio,Engineering,2125,2016-06-07 11:52:00,fixed-prox,sparrino001,1,2
thagan,31,Hagan,Tawana,Engineering,2515,2016-06-07 11:52:16,fixed-prox,thagan001,2,4
fmata,33,Mata,Felipe,Engineering,2120,2016-06-07 11:52:16,fixed-prox,fmata001,2,4
thagan,31,Hagan,Tawana,Engineering,2515,2016-06-07 11:52:58,fixed-prox,thagan001,1,4
fmata,33,Mata,Felipe,Engineering,2120,2016-06-07 11:52:58,fixed-prox,fmata001,1,4
fmata,33,Mata,Felipe,Engineering,2120,2016-06-07 11:53:10,fixed-prox,fmata001,1,2
thagan,31,Hagan,Tawana,Engineering,2515,2016-06-07 11:53:16,fixed-prox,thagan001,1,2
gcazar,25,Cazar,Gustav,Engineering,2620,2016-06-07 11:55:35,fixed-prox,gcazar001,2,4
ldedos,26,Dedos,Lidelse,Engineering,2100,2016-06-07 11:55:35,fixed-prox,ldedos001,2,4
gcazar,25,Cazar,Gustav,Engineering,2620,2016-06-07 11:56:16,fixed-prox,gcazar001,1,4
ldedos,26,Dedos,Lidelse,Engineering,2100,2016-06-07 11:56:16,fixed-prox,ldedos001,1,4
gcazar,25,Cazar,Gustav,Engineering,2620,2016-06-07 11:56:33,fixed-prox,gcazar001,1,2
ldedos,26,Dedos,Lidelse,Engineering,2100,2016-06-07 11:56:33,fixed-prox,ldedos001,1,2
monda,38,Onda,Marin,Engineering,2400,2016-06-07 11:57:04,fixed-prox,monda001,2,4
monda,38,Onda,Marin,Engineering,2400,2016-06-07 11:57:45,fixed-prox,monda001,1,4
monda,38,Onda,Marin,Engineering,2400,2016-06-07 11:58:03,fixed-prox,monda001,1,2
jcastellanos,107,Castellanos,Janene,Security,2170,2016-06-07 12:01:09,fixed-prox,jcastellanos001,2,4
slea,114,Lea,Sherell,Security,2170,2016-06-07 12:01:09,fixed-prox,slea001,2,4
jcastellanos,107,Castellanos,Janene,Security,2170,2016-06-07 12:01:50,fixed-prox,jcastellanos001,1,4
slea,114,Lea,Sherell,Security,2170,2016-06-07 12:01:50,fixed-prox,slea001,1,4
hmies,11,Mies Haber,Ruscella,Administration,2110,2016-06-07 12:02:26,fixed-prox,hmies001,2,4
hmies,72,Mies,Henk,Facilities,2250,2016-06-07 12:02:26,fixed-prox,hmies001,2,4
hmies,11,Mies Haber,Ruscella,Administration,2110,2016-06-07 12:03:07,fixed-prox,hmies001,1,4
hmies,72,Mies,Henk,Facilities,2250,2016-06-07 12:03:07,fixed-prox,hmies001,1,4
hmies,11,Mies Haber,Ruscella,Administration,2110,2016-06-07 12:03:19,fixed-prox,hmies001,1,2
hmies,72,Mies,Henk,Facilities,2250,2016-06-07 12:03:19,fixed-prox,hmies001,1,2
knielson,35,Nielson,Karole,Engineering,2550,2016-06-07 12:05:22,fixed-prox,knielson001,2,4
knielson,35,Nielson,Karole,Engineering,2550,2016-06-07 12:06:03,fixed-prox,knielson001,1,4
knielson,35,Nielson,Karole,Engineering,2550,2016-06-07 12:06:21,fixed-prox,knielson001,1,2
iborrasca,20,Borrasca,Isande,Engineering,2355,2016-06-07 12:07:34,fixed-prox,iborrasca001,2,4
cmorluniau,75,Morluniau,Cecilia,Facilities,2310,2016-06-07 12:07:34,fixed-prox,cmorluniau001,2,4
iborrasca,20,Borrasca,Isande,Engineering,2355,2016-06-07 12:08:15,fixed-prox,iborrasca001,1,4
cmorluniau,75,Morluniau,Cecilia,Facilities,2310,2016-06-07 12:08:15,fixed-prox,cmorluniau001,1,4
iborrasca,20,Borrasca,Isande,Engineering,2355,2016-06-07 12:08:33,fixed-prox,iborrasca001,1,2
cmorluniau,75,Morluniau,Cecilia,Facilities,2310,2016-06-07 12:08:33,fixed-prox,cmorluniau001,1,2
ncalixto,94,Calixto,Nils,Information Technology,2155,2016-06-07 12:09:54,fixed-prox,ncalixto001,2,4
ncalixto,94,Calixto,Nils,Information Technology,2155,2016-06-07 12:10:35,fixed-prox,ncalixto001,1,4
ncalixto,94,Calixto,Nils,Information Technology,2155,2016-06-07 12:10:47,fixed-prox,ncalixto001,1,2
sparrino,41,Parrino,Silvio,Engineering,2125,2016-06-07 12:35:12,fixed-prox,sparrino001,1,4
sparrino,41,Parrino,Silvio,Engineering,2125,2016-06-07 12:35:54,fixed-prox,sparrino001,2,4
gcazar,25,Cazar,Gustav,Engineering,2620,2016-06-07 12:39:28,fixed-prox,gcazar001,1,4
gcazar,25,Cazar,Gustav,Engineering,2620,2016-06-07 12:40:09,fixed-prox,gcazar001,2,4
tseifert,15,Seifert,Tifany,Administration,3515,2016-06-07 12:43:03,fixed-prox,tseifert001,3,2
eklinger,8,Klinger,Evangeline,Administration,3360,2016-06-07 12:46:19,fixed-prox,eklinger001,3,4
monda,38,Onda,Marin,Engineering,2400,2016-06-07 12:46:57,fixed-prox,monda001,1,4
eklinger,8,Klinger,Evangeline,Administration,3360,2016-06-07 12:47:00,fixed-prox,eklinger001,2,4
eklinger,8,Klinger,Evangeline,Administration,3360,2016-06-07 12:47:31,fixed-prox,eklinger001,1,4
monda,38,Onda,Marin,Engineering,2400,2016-06-07 12:47:38,fixed-prox,monda001,2,4
eklinger,8,Klinger,Evangeline,Administration,3360,2016-06-07 12:47:48,fixed-prox,eklinger001,1,2
monda,38,Onda,Marin,Engineering,2400,2016-06-07 12:47:53,fixed-prox,monda001,2,2
lalcazar,87,Alcazar,Lucas,Information Technology,2165,2016-06-07 12:48:12,fixed-prox,lalcazar002,1,4
lalcazar,87,Alcazar,Lucas,Information Technology,2165,2016-06-07 12:48:54,fixed-prox,lalcazar002,2,4
acalzas,22,Calzas,Axel,Engineering,2430,2016-06-07 12:51:57,fixed-prox,acalzas001,1,4
acalzas,22,Calzas,Axel,Engineering,2430,2016-06-07 12:52:38,fixed-prox,acalzas001,2,4
acalzas,22,Calzas,Axel,Engineering,2430,2016-06-07 12:52:57,fixed-prox,acalzas001,2,2
thagan,31,Hagan,Tawana,Engineering,2515,2016-06-07 12:53:57,fixed-prox,thagan001,1,4
fmata,33,Mata,Felipe,Engineering,2120,2016-06-07 12:53:57,fixed-prox,fmata001,1,4
thagan,31,Hagan,Tawana,Engineering,2515,2016-06-07 12:54:38,fixed-prox,thagan001,2,4
fmata,33,Mata,Felipe,Engineering,2120,2016-06-07 12:54:38,fixed-prox,fmata001,2,4
thagan,31,Hagan,Tawana,Engineering,2515,2016-06-07 12:54:56,fixed-prox,thagan001,2,2
iborrasca,20,Borrasca,Isande,Engineering,2355,2016-06-07 12:58:35,fixed-prox,iborrasca001,1,4
jcastellanos,107,Castellanos,Janene,Security,2170,2016-06-07 12:58:35,fixed-prox,jcastellanos001,1,4
slea,114,Lea,Sherell,Security,2170,2016-06-07 12:58:35,fixed-prox,slea001,1,4
iborrasca,20,Borrasca,Isande,Engineering,2355,2016-06-07 12:59:16,fixed-prox,iborrasca001,2,4
jcastellanos,107,Castellanos,Janene,Security,2170,2016-06-07 12:59:16,fixed-prox,jcastellanos001,2,4
slea,114,Lea,Sherell,Security,2170,2016-06-07 12:59:16,fixed-prox,slea001,2,4
iborrasca,20,Borrasca,Isande,Engineering,2355,2016-06-07 12:59:32,fixed-prox,iborrasca001,2,6
aribera,14,Ribera,Anda,Administration,3110,2016-06-07 13:00:08,fixed-prox,aribera001,3,2
jcastellanos,107,Castellanos,Janene,Security,2170,2016-06-07 13:00:09,fixed-prox,jcastellanos001,2,3
slea,114,Lea,Sherell,Security,2170,2016-06-07 13:00:09,fixed-prox,slea001,2,3
ldedos,26,Dedos,Lidelse,Engineering,2100,2016-06-07 13:00:12,fixed-prox,ldedos001,1,4
ncalixto,94,Calixto,Nils,Information Technology,2155,2016-06-07 13:00:12,fixed-prox,ncalixto001,1,4
ldedos,26,Dedos,Lidelse,Engineering,2100,2016-06-07 13:00:44,fixed-prox,ldedos001,2,4
ncalixto,94,Calixto,Nils,Information Technology,2155,2016-06-07 13:00:44,fixed-prox,ncalixto001,2,4
knielson,35,Nielson,Karole,Engineering,2550,2016-06-07 13:01:03,fixed-prox,knielson001,1,4
ldedos,26,Dedos,Lidelse,Engineering,2100,2016-06-07 13:01:06,fixed-prox,ldedos001,2,2
knielson,35,Nielson,Karole,Engineering,2550,2016-06-07 13:01:44,fixed-prox,knielson001,2,4
cmorluniau,75,Morluniau,Cecilia,Facilities,2310,2016-06-07 13:04:40,fixed-prox,cmorluniau001,1,4
cmorluniau,75,Morluniau,Cecilia,Facilities,2310,2016-06-07 13:05:21,fixed-prox,cmorluniau001,2,4
cmorluniau,75,Morluniau,Cecilia,Facilities,2310,2016-06-07 13:05:45,fixed-prox,cmorluniau001,2,6
hmies,11,Mies Haber,Ruscella,Administration,2110,2016-06-07 13:10:57,fixed-prox,hmies001,1,4
hmies,72,Mies,Henk,Facilities,2250,2016-06-07 13:10:57,fixed-prox,hmies001,1,4
hmies,11,Mies Haber,Ruscella,Administration,2110,2016-06-07 13:11:38,fixed-prox,hmies001,2,4
hmies,72,Mies,Henk,Facilities,2250,2016-06-07 13:11:38,fixed-prox,hmies001,2,4
hmies,11,Mies Haber,Ruscella,Administration,2110,2016-06-07 13:12:29,fixed-prox,hmies001,2,6
hmies,72,Mies,Henk,Facilities,2250,2016-06-07 13:12:29,fixed-prox,hmies001,2,6
hblue,51,Blue,Hobert,Executive,3350,2016-06-07 13:30:31,fixed-prox,hblue001,3,4
hblue,51,Blue,Hobert,Executive,3350,2016-06-07 13:31:13,fixed-prox,hblue001,2,4
jsanjorge,57,Sanjorge Jr.,Sten,Executive,3000,2016-06-07 13:31:41,fixed-prox,jsanjorge001,1,4
hblue,51,Blue,Hobert,Executive,3350,2016-06-07 13:31:44,fixed-prox,hblue001,1,4
hblue,51,Blue,Hobert,Executive,3350,2016-06-07 13:32:01,fixed-prox,hblue001,1,2
jsanjorge,57,Sanjorge Jr.,Sten,Executive,3000,2016-06-07 13:32:22,fixed-prox,jsanjorge001,2,4
jsanjorge,57,Sanjorge Jr.,Sten,Executive,3000,2016-06-07 13:32:53,fixed-prox,jsanjorge001,3,4
jsanjorge,57,Sanjorge Jr.,Sten,Executive,3000,2016-06-07 13:33:14,fixed-prox,jsanjorge001,3,6
eklinger,8,Klinger,Evangeline,Administration,3360,2016-06-07 13:46:28,fixed-prox,eklinger001,1,4
eklinger,8,Klinger,Evangeline,Administration,3360,2016-06-07 13:47:09,fixed-prox,eklinger001,2,4
eklinger,8,Klinger,Evangeline,Administration,3360,2016-06-07 13:47:40,fixed-prox,eklinger001,3,4
eklinger,8,Klinger,Evangeline,Administration,3360,2016-06-07 13:48:00,fixed-prox,eklinger001,3,2
monda,38,Onda,Marin,Engineering,2400,2016-06-07 13:56:21,fixed-prox,monda001,2,6
thagan,31,Hagan,Tawana,Engineering,2515,2016-06-07 13:58:55,fixed-prox,thagan001,2,6
ldedos,26,Dedos,Lidelse,Engineering,2100,2016-06-07 14:00:45,fixed-prox,ldedos001,2,6
ncalixto,94,Calixto,Nils,Information Technology,2155,2016-06-07 14:02:21,fixed-prox,ncalixto001,2,6
knielson,35,Nielson,Karole,Engineering,2550,2016-06-07 14:02:30,fixed-prox,knielson001,2,6
acalzas,22,Calzas,Axel,Engineering,2430,2016-06-07 14:02:30,fixed-prox,acalzas001,2,6
fmata,33,Mata,Felipe,Engineering,2120,2016-06-07 14:02:34,fixed-prox,fmata001,2,6
lalcazar,87,Alcazar,Lucas,Information Technology,2165,2016-06-07 14:03:24,fixed-prox,lalcazar002,2,6
gcazar,25,Cazar,Gustav,Engineering,2620,2016-06-07 14:04:31,fixed-prox,gcazar001,2,6
sparrino,41,Parrino,Silvio,Engineering,2125,2016-06-07 14:04:31,fixed-prox,sparrino001,2,6
emintz,54,Mintz,Emil,Executive,3220,2016-06-07 14:30:34,fixed-prox,emintz001,3,4
emintz,54,Mintz,Emil,Executive,3220,2016-06-07 14:31:16,fixed-prox,emintz001,2,4
emintz,54,Mintz,Emil,Executive,3220,2016-06-07 14:31:47,fixed-prox,emintz001,1,4
hblue,51,Blue,Hobert,Executive,3350,2016-06-07 14:35:12,fixed-prox,hblue001,1,4
hblue,51,Blue,Hobert,Executive,3350,2016-06-07 14:35:54,fixed-prox,hblue001,2,4
hblue,51,Blue,Hobert,Executive,3350,2016-06-07 14:36:25,fixed-prox,hblue001,3,4
hblue,51,Blue,Hobert,Executive,3350,2016-06-07 14:36:49,fixed-prox,hblue001,3,2
hmies,11,Mies Haber,Ruscella,Administration,2110,2016-06-07 14:53:01,fixed-prox,hmies001,2,6
hmies,72,Mies,Henk,Facilities,2250,2016-06-07 14:53:01,fixed-prox,hmies001,2,6
thagan,31,Hagan,Tawana,Engineering,2515,2016-06-07 14:53:44,fixed-prox,thagan001,2,2
cmorluniau,75,Morluniau,Cecilia,Facilities,2310,2016-06-07 14:57:09,fixed-prox,cmorluniau001,2,6
monda,38,Onda,Marin,Engineering,2400,2016-06-07 14:59:17,fixed-prox,monda001,2,2
ldedos,26,Dedos,Lidelse,Engineering,2100,2016-06-07 14:59:42,fixed-prox,ldedos001,2,2
acalzas,22,Calzas,Axel,Engineering,2430,2016-06-07 15:00:16,fixed-prox,acalzas001,2,2
jcastellanos,107,Castellanos,Janene,Security,2170,2016-06-07 15:13:25,fixed-prox,jcastellanos001,2,3
slea,114,Lea,Sherell,Security,2170,2016-06-07 15:13:25,fixed-prox,slea001,2,3
iborrasca,20,Borrasca,Isande,Engineering,2355,2016-06-07 15:34:09,fixed-prox,iborrasca001,2,6
monda,38,Onda,Marin,Engineering,2400,2016-06-07 15:35:48,fixed-prox,monda001,2,2
cmorluniau,75,Morluniau,Cecilia,Facilities,2310,2016-06-07 15:35:49,fixed-prox,cmorluniau001,2,4
cmorluniau,75,Morluniau,Cecilia,Facilities,2310,2016-06-07 15:36:31,fixed-prox,cmorluniau001,1,4
lalcazar,87,Alcazar,Lucas,Information Technology,2165,2016-06-07 15:40:27,fixed-prox,lalcazar002,2,4
ldedos,26,Dedos,Lidelse,Engineering,2100,2016-06-07 15:40:36,fixed-prox,ldedos001,2,2
lalcazar,87,Alcazar,Lucas,Information Technology,2165,2016-06-07 15:41:08,fixed-prox,lalcazar002,1,4
thagan,31,Hagan,Tawana,Engineering,2515,2016-06-07 15:42:04,fixed-prox,thagan001,2,2
hmies,11,Mies Haber,Ruscella,Administration,2110,2016-06-07 15:46:15,fixed-prox,hmies001,2,6
hmies,72,Mies,Henk,Facilities,2250,2016-06-07 15:46:15,fixed-prox,hmies001,2,6
lalcazar,87,Alcazar,Lucas,Information Technology,2165,2016-06-07 15:47:51,fixed-prox,lalcazar002,1,4
cmorluniau,75,Morluniau,Cecilia,Facilities,2310,2016-06-07 15:47:54,fixed-prox,cmorluniau001,1,4
lalcazar,87,Alcazar,Lucas,Information Technology,2165,2016-06-07 15:48:33,fixed-prox,lalcazar002,2,4
cmorluniau,75,Morluniau,Cecilia,Facilities,2310,2016-06-07 15:48:36,fixed-prox,cmorluniau001,2,4
cmorluniau,75,Morluniau,Cecilia,Facilities,2310,2016-06-07 15:48:56,fixed-prox,cmorluniau001,2,6
acalzas,22,Calzas,Axel,Engineering,2430,2016-06-07 15:50:29,fixed-prox,acalzas001,2,2
hmies,11,Mies Haber,Ruscella,Administration,2110,2016-06-07 15:56:15,fixed-prox,hmies001,2,6
hmies,72,Mies,Henk,Facilities,2250,2016-06-07 15:56:15,fixed-prox,hmies001,2,6
iborrasca,20,Borrasca,Isande,Engineering,2355,2016-06-07 15:57:15,fixed-prox,iborrasca001,2,6
monda,38,Onda,Marin,Engineering,2400,2016-06-07 16:04:04,fixed-prox,monda001,2,2
ldedos,26,Dedos,Lidelse,Engineering,2100,2016-06-07 16:07:28,fixed-prox,ldedos001,2,2
acalzas,22,Calzas,Axel,Engineering,2430,2016-06-07 16:23:04,fixed-prox,acalzas001,2,2
thagan,31,Hagan,Tawana,Engineering,2515,2016-06-07 16:25:04,fixed-prox,thagan001,2,2
cmorluniau,75,Morluniau,Cecilia,Facilities,2310,2016-06-07 16:30:15,fixed-prox,cmorluniau001,2,6
acalzas,22,Calzas,Axel,Engineering,2430,2016-06-07 16:40:38,fixed-prox,acalzas001,2,4
acalzas,22,Calzas,Axel,Engineering,2430,2016-06-07 16:41:18,fixed-prox,acalzas001,1,4
monda,38,Onda,Marin,Engineering,2400,2016-06-07 16:44:14,fixed-prox,monda001,2,4
monda,38,Onda,Marin,Engineering,2400,2016-06-07 16:44:55,fixed-prox,monda001,1,4
gcazar,25,Cazar,Gustav,Engineering,2620,2016-06-07 16:46:04,fixed-prox,gcazar001,2,4
ldedos,26,Dedos,Lidelse,Engineering,2100,2016-06-07 16:46:04,fixed-prox,ldedos001,2,4
knielson,35,Nielson,Karole,Engineering,2550,2016-06-07 16:46:04,fixed-prox,knielson001,2,4
gcazar,25,Cazar,Gustav,Engineering,2620,2016-06-07 16:46:45,fixed-prox,gcazar001,1,4
ldedos,26,Dedos,Lidelse,Engineering,2100,2016-06-07 16:46:45,fixed-prox,ldedos001,1,4
knielson,35,Nielson,Karole,Engineering,2550,2016-06-07 16:46:45,fixed-prox,knielson001,1,4
hmies,11,Mies Haber,Ruscella,Administration,2110,2016-06-07 16:54:20,fixed-prox,hmies001,2,4
hmies,72,Mies,Henk,Facilities,2250,2016-06-07 16:54:20,fixed-prox,hmies001,2,4
ncalixto,94,Calixto,Nils,Information Technology,2155,2016-06-07 16:54:20,fixed-prox,ncalixto001,2,4
tseifert,15,Seifert,Tifany,Administration,3515,2016-06-07 16:54:30,fixed-prox,tseifert001,3,4
hmies,11,Mies Haber,Ruscella,Administration,2110,2016-06-07 16:55:01,fixed-prox,hmies001,1,4
hmies,72,Mies,Henk,Facilities,2250,2016-06-07 16:55:01,fixed-prox,hmies001,1,4
ncalixto,94,Calixto,Nils,Information Technology,2155,2016-06-07 16:55:01,fixed-prox,ncalixto001,1,4
tseifert,15,Seifert,Tifany,Administration,3515,2016-06-07 16:55:11,fixed-prox,tseifert001,2,4
lalcazar,87,Alcazar,Lucas,Information Technology,2165,2016-06-07 16:55:27,fixed-prox,lalcazar002,2,4
cmorluniau,75,Morluniau,Cecilia,Facilities,2310,2016-06-07 16:55:27,fixed-prox,cmorluniau001,2,4
tseifert,15,Seifert,Tifany,Administration,3515,2016-06-07 16:55:42,fixed-prox,tseifert001,1,4
lalcazar,87,Alcazar,Lucas,Information Technology,2165,2016-06-07 16:56:08,fixed-prox,lalcazar002,1,4
cmorluniau,75,Morluniau,Cecilia,Facilities,2310,2016-06-07 16:56:08,fixed-prox,cmorluniau001,1,4
thagan,31,Hagan,Tawana,Engineering,2515,2016-06-07 16:56:34,fixed-prox,thagan001,2,4
thagan,31,Hagan,Tawana,Engineering,2515,2016-06-07 16:57:09,fixed-prox,thagan001,1,4
jholly,7,Holly,Jama,Administration,2410,2016-06-07 17:00:31,fixed-prox,jholly001,2,4
jholly,7,Holly,Jama,Administration,2410,2016-06-07 17:01:07,fixed-prox,jholly001,1,4
hblue,51,Blue,Hobert,Executive,3350,2016-06-07 17:01:35,fixed-prox,hblue001,3,4
jsanjorge,57,Sanjorge Jr.,Sten,Executive,3000,2016-06-07 17:01:35,fixed-prox,jsanjorge001,3,4
hblue,51,Blue,Hobert,Executive,3350,2016-06-07 17:02:06,fixed-prox,hblue001,2,4
jsanjorge,57,Sanjorge Jr.,Sten,Executive,3000,2016-06-07 17:02:06,fixed-prox,jsanjorge001,2,4
hblue,51,Blue,Hobert,Executive,3350,2016-06-07 17:02:37,fixed-prox,hblue001,1,4
jsanjorge,57,Sanjorge Jr.,Sten,Executive,3000,2016-06-07 17:02:37,fixed-prox,jsanjorge001,1,4
epavone,13,Pavone,Emma,Administration,3150,2016-06-07 17:02:51,fixed-prox,epavone001,3,4
aribera,14,Ribera,Anda,Administration,3110,2016-06-07 17:02:51,fixed-prox,aribera001,3,4
lorosco,55,Orosco,Lenna,Executive,3320,2016-06-07 17:02:51,fixed-prox,lorosco001,3,4
jcastellanos,107,Castellanos,Janene,Security,2170,2016-06-07 17:03:01,fixed-prox,jcastellanos001,2,4
epavone,13,Pavone,Emma,Administration,3150,2016-06-07 17:03:32,fixed-prox,epavone001,2,4
aribera,14,Ribera,Anda,Administration,3110,2016-06-07 17:03:32,fixed-prox,aribera001,2,4
lorosco,55,Orosco,Lenna,Executive,3320,2016-06-07 17:03:32,fixed-prox,lorosco001,2,4
jcastellanos,107,Castellanos,Janene,Security,2170,2016-06-07 17:03:42,fixed-prox,jcastellanos001,1,4
epavone,13,Pavone,Emma,Administration,3150,2016-06-07 17:04:03,fixed-prox,epavone001,1,4
aribera,14,Ribera,Anda,Administration,3110,2016-06-07 17:04:03,fixed-prox,aribera001,1,4
lorosco,55,Orosco,Lenna,Executive,3320,2016-06-07 17:04:03,fixed-prox,lorosco001,1,4
slea,114,Lea,Sherell,Security,2170,2016-06-07 17:05:30,fixed-prox,slea001,2,4
slea,114,Lea,Sherell,Security,2170,2016-06-07 17:06:11,fixed-prox,slea001,1,4
iborrasca,20,Borrasca,Isande,Engineering,2355,2016-06-07 17:10:15,fixed-prox,iborrasca001,2,4
iborrasca,20,Borrasca,Isande,Engineering,2355,2016-06-07 17:10:56,fixed-prox,iborrasca001,1,4
sparrino,41,Parrino,Silvio,Engineering,2125,2016-06-07 17:16:33,fixed-prox,sparrino001,2,4
sparrino,41,Parrino,Silvio,Engineering,2125,2016-06-07 17:17:14,fixed-prox,sparrino001,1,4
fmata,33,Mata,Felipe,Engineering,2120,2016-06-07 17:19:06,fixed-prox,fmata001,2,4
fmata,33,Mata,Felipe,Engineering,2120,2016-06-07 17:19:47,fixed-prox,fmata001,1,4
eklinger,8,Klinger,Evangeline,Administration,3360,2016-06-07 17:31:50,fixed-prox,eklinger001,3,4
eklinger,8,Klinger,Evangeline,Administration,3360,2016-06-07 17:32:31,fixed-prox,eklinger001,2,4
eklinger,8,Klinger,Evangeline,Administration,3360,2016-06-07 17:33:02,fixed-prox,eklinger001,1,4
ostrum,58,Strum,Orhan,Executive,3200,2016-06-07 17:48:08,fixed-prox,ostrum001,3,6
ostrum,58,Strum,Orhan,Executive,3200,2016-06-07 17:49:51,fixed-prox,ostrum001,3,4
ostrum,58,Strum,Orhan,Executive,3200,2016-06-07 17:50:32,fixed-prox,ostrum001,2,4
ostrum,58,Strum,Orhan,Executive,3200,2016-06-07 17:51:03,fixed-prox,ostrum001,1,4
vawelon,61,Awelon,Varro,Facilities,1070,2016-06-08 02:25:40,fixed-prox,vawelon001,1,6
earpa,60,Arpa,Emile,Facilities,1070,2016-06-08 02:28:40,fixed-prox,earpa001,1,6
